x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	x11	x12	x13	x14	x15	y
33	services	married	중학력	no	1397	yes	no	무선	16	apr	1	146	3	failure	no
37	technician	married	중학력	no	1762	no	no	무선	16	apr	2	-1	0	unknown	yes
39	technician	married	중학력	no	0	yes	no	무선	16	apr	1	300	1	failure	no
72	retired	married	중학력	no	4269	no	no	유선	16	apr	3	-1	0	unknown	no
32	blue-collar	single	중학력	no	760	yes	no	무선	16	apr	1	148	2	other	no
36	blue-collar	married	저학력	no	453	yes	no	무선	16	apr	1	330	2	failure	no
32	self-employed	single	중학력	no	202	yes	no	무선	16	apr	1	149	1	failure	no
29	blue-collar	single	중학력	no	1232	yes	no	무선	16	apr	1	316	2	failure	no
42	technician	divorced	중학력	no	2189	no	no	무선	16	apr	5	149	2	other	no
33	housemaid	single	고학력	no	23663	yes	no	무선	16	apr	2	146	2	failure	no
67	retired	married	저학력	no	2301	no	no	무선	16	apr	1	-1	0	unknown	no
40	technician	married	중학력	no	158	yes	no	무선	16	apr	1	-1	0	unknown	no
35	management	single	고학력	no	1350	yes	no	무선	16	apr	1	330	1	failure	no
43	blue-collar	single	중학력	no	1306	yes	no	무선	16	apr	1	336	1	failure	no
32	technician	single	중학력	no	309	yes	yes	무선	16	apr	1	234	3	failure	no
29	admin.	divorced	중학력	no	589	yes	no	유선	16	apr	6	316	1	other	no
31	blue-collar	married	중학력	no	382	yes	no	무선	16	apr	2	-1	0	unknown	no
41	admin.	married	중학력	no	1597	yes	no	무선	16	apr	2	321	1	failure	no
57	blue-collar	divorced	저학력	no	5041	yes	no	무선	16	apr	1	336	1	failure	no
34	technician	single	중학력	no	486	yes	no	무선	16	apr	1	328	2	failure	no
43	blue-collar	married	저학력	no	985	yes	no	무선	16	apr	1	-1	0	unknown	no
42	blue-collar	married	unknown	no	665	yes	no	무선	16	apr	1	332	3	failure	no
28	management	married	고학력	no	577	yes	no	무선	16	apr	1	-1	0	unknown	no
46	blue-collar	married	중학력	no	624	yes	no	무선	16	apr	1	-1	0	unknown	no
33	self-employed	married	고학력	no	666	yes	no	무선	16	apr	1	-1	0	unknown	no
39	blue-collar	married	저학력	no	467	yes	no	무선	16	apr	1	335	1	failure	no
29	blue-collar	single	중학력	no	2553	yes	no	무선	16	apr	1	-1	0	unknown	no
39	management	married	고학력	no	63	yes	no	무선	16	apr	1	330	1	failure	no
34	technician	married	고학력	no	352	yes	no	무선	16	apr	3	324	1	other	no
28	blue-collar	married	저학력	no	5542	yes	no	무선	16	apr	1	-1	0	unknown	no
52	admin.	married	중학력	no	979	yes	no	무선	16	apr	1	336	1	other	no
31	technician	single	고학력	no	2530	yes	no	무선	16	apr	1	342	1	failure	no
33	blue-collar	married	저학력	no	1209	yes	no	무선	16	apr	1	-1	0	unknown	no
42	blue-collar	married	저학력	no	244	yes	no	무선	16	apr	1	-1	0	unknown	no
37	services	married	중학력	no	345	yes	yes	무선	16	apr	1	148	1	failure	no
36	management	single	고학력	no	937	yes	no	무선	16	apr	1	-1	0	unknown	no
36	blue-collar	divorced	중학력	no	3102	yes	no	무선	16	apr	1	147	1	failure	no
54	blue-collar	married	저학력	no	2110	yes	no	무선	16	apr	1	-1	0	unknown	no
29	blue-collar	single	중학력	no	13654	yes	yes	무선	16	apr	1	-1	0	unknown	no
58	blue-collar	married	중학력	no	8195	yes	no	무선	16	apr	1	332	2	failure	no
38	admin.	married	중학력	no	1933	yes	no	무선	16	apr	1	-1	0	unknown	no
33	blue-collar	married	저학력	no	359	yes	yes	무선	16	apr	1	148	1	failure	no
52	entrepreneur	single	고학력	no	3469	yes	no	무선	16	apr	1	147	1	success	yes
50	blue-collar	married	중학력	no	825	yes	no	무선	16	apr	3	273	1	failure	no
39	management	divorced	고학력	no	267	yes	yes	무선	16	apr	1	-1	0	unknown	no
35	services	single	중학력	no	1063	yes	yes	무선	16	apr	1	-1	0	unknown	no
23	blue-collar	married	저학력	no	1158	yes	no	무선	16	apr	1	-1	0	unknown	no
38	blue-collar	married	저학력	no	290	yes	no	무선	16	apr	1	-1	0	unknown	no
30	management	single	고학력	no	726	yes	no	무선	16	apr	1	342	3	failure	no
26	blue-collar	single	중학력	no	2669	yes	no	무선	16	apr	1	-1	0	unknown	no
33	blue-collar	single	중학력	no	778	yes	no	무선	16	apr	1	-1	0	unknown	no
31	blue-collar	married	중학력	no	1981	yes	no	무선	16	apr	1	268	2	failure	no
37	management	single	중학력	no	8311	yes	no	무선	16	apr	2	-1	0	unknown	no
38	services	divorced	중학력	no	904	yes	no	무선	16	apr	1	339	1	failure	no
39	blue-collar	married	고학력	no	200	yes	no	무선	16	apr	1	-1	0	unknown	no
24	blue-collar	single	중학력	no	525	yes	no	무선	16	apr	1	332	1	failure	no
37	technician	divorced	고학력	no	1762	yes	no	무선	16	apr	1	317	1	failure	no
39	services	divorced	중학력	no	1957	yes	yes	무선	16	apr	1	147	1	failure	no
31	management	single	고학력	no	816	yes	no	무선	16	apr	1	-1	0	unknown	no
20	blue-collar	single	중학력	no	423	yes	no	무선	16	apr	1	-1	0	unknown	yes
31	services	divorced	중학력	no	81	yes	no	무선	16	apr	1	-1	0	unknown	no
33	management	married	고학력	no	322	yes	no	무선	16	apr	3	-1	0	unknown	no
28	services	single	중학력	no	94	yes	no	무선	16	apr	1	-1	0	unknown	no
36	management	married	고학력	no	2687	no	no	무선	16	apr	3	-1	0	unknown	no
56	blue-collar	single	중학력	no	6483	yes	no	무선	16	apr	2	-1	0	unknown	no
43	blue-collar	married	unknown	no	1123	yes	no	무선	16	apr	2	322	3	failure	no
35	technician	married	중학력	no	545	yes	no	무선	16	apr	1	234	4	failure	yes
25	blue-collar	single	unknown	no	431	yes	no	무선	16	apr	1	317	12	failure	no
29	technician	single	중학력	no	525	yes	no	무선	16	apr	2	-1	0	unknown	no
47	admin.	married	중학력	no	3480	no	no	무선	16	apr	1	-1	0	unknown	yes
51	blue-collar	married	중학력	no	2964	yes	no	무선	16	apr	1	-1	0	unknown	no
37	management	single	unknown	no	504	yes	no	무선	16	apr	1	-1	0	unknown	no
31	technician	married	중학력	no	183	no	no	무선	16	apr	1	-1	0	unknown	yes
40	services	single	중학력	no	2284	yes	no	유선	16	apr	1	-1	0	unknown	no
51	management	single	고학력	no	2523	yes	no	무선	16	apr	1	-1	0	unknown	no
29	blue-collar	married	저학력	no	10045	yes	no	무선	16	apr	1	322	4	failure	no
47	blue-collar	married	중학력	no	327	yes	no	무선	16	apr	1	-1	0	unknown	no
37	management	married	고학력	no	1300	yes	no	무선	16	apr	1	-1	0	unknown	no
46	blue-collar	single	저학력	no	96	yes	no	무선	16	apr	1	148	1	failure	no
25	management	single	고학력	no	3	yes	yes	무선	16	apr	1	-1	0	unknown	yes
32	admin.	married	중학력	no	1078	yes	no	무선	16	apr	1	-1	0	unknown	no
34	management	single	unknown	no	1534	yes	no	무선	16	apr	1	147	7	other	no
30	unemployed	single	중학력	no	0	yes	no	무선	16	apr	1	-1	0	unknown	no
54	housemaid	married	중학력	no	736	yes	no	무선	16	apr	1	331	1	failure	no
33	self-employed	single	고학력	no	1354	yes	no	무선	16	apr	1	147	2	failure	no
33	unemployed	married	고학력	no	302	yes	yes	무선	16	apr	1	-1	0	unknown	no
49	services	married	중학력	no	2416	yes	no	무선	16	apr	1	-1	0	unknown	yes
24	student	married	unknown	no	146	no	no	무선	16	apr	1	-1	0	unknown	no
37	unemployed	divorced	고학력	no	1592	yes	no	무선	16	apr	1	-1	0	unknown	no
35	blue-collar	married	중학력	no	485	yes	no	무선	16	apr	1	-1	0	unknown	no
54	blue-collar	married	중학력	no	0	no	no	유선	16	apr	1	150	1	failure	no
39	management	married	고학력	no	691	yes	yes	무선	16	apr	1	255	1	failure	no
51	entrepreneur	married	중학력	no	0	yes	yes	무선	16	apr	1	150	1	failure	no
30	management	single	고학력	no	424	no	no	무선	16	apr	4	-1	0	unknown	yes
37	technician	married	중학력	no	952	yes	no	무선	16	apr	1	-1	0	unknown	no
55	management	single	unknown	no	111	no	no	무선	16	apr	1	-1	0	unknown	no
30	admin.	married	저학력	no	9	yes	yes	무선	16	apr	1	-1	0	unknown	no
35	blue-collar	single	중학력	no	0	yes	no	무선	16	apr	1	345	4	other	yes
57	admin.	divorced	저학력	no	207	yes	no	무선	16	apr	1	317	4	failure	no
47	entrepreneur	married	중학력	no	1375	yes	no	유선	16	apr	2	321	7	failure	no
44	management	married	저학력	no	294	no	no	무선	16	apr	3	-1	0	unknown	yes
38	technician	married	고학력	no	1004	yes	no	무선	16	apr	2	-1	0	unknown	no
36	admin.	single	중학력	no	1414	yes	no	무선	16	apr	1	-1	0	unknown	no
48	services	married	중학력	no	543	yes	no	무선	16	apr	1	336	1	failure	no
41	blue-collar	married	저학력	no	795	yes	yes	무선	16	apr	1	-1	0	unknown	no
46	services	married	중학력	no	1550	yes	no	무선	16	apr	2	149	8	failure	no
35	management	single	고학력	no	824	yes	no	무선	16	apr	2	-1	0	unknown	no
45	management	divorced	중학력	no	1144	yes	no	무선	16	apr	1	-1	0	unknown	no
38	blue-collar	married	저학력	no	1576	yes	no	무선	16	apr	1	328	2	other	no
74	retired	married	중학력	no	3771	no	no	유선	16	apr	1	-1	0	unknown	no
33	management	married	고학력	no	2441	yes	yes	무선	16	apr	2	148	1	failure	no
34	management	married	고학력	no	934	yes	no	무선	16	apr	3	-1	0	unknown	no
42	blue-collar	married	중학력	no	1598	yes	yes	무선	16	apr	2	-1	0	unknown	yes
30	blue-collar	single	중학력	no	445	yes	no	무선	16	apr	1	330	2	failure	no
31	admin.	single	중학력	no	68	yes	no	무선	16	apr	2	-1	0	unknown	no
40	self-employed	married	중학력	no	31	yes	no	무선	16	apr	2	147	6	failure	no
32	blue-collar	single	저학력	no	528	yes	no	무선	16	apr	1	273	1	failure	no
31	blue-collar	single	중학력	no	1205	yes	no	무선	16	apr	1	328	2	other	no
36	management	married	고학력	no	753	no	no	무선	16	apr	4	-1	0	unknown	no
29	admin.	married	중학력	no	2121	no	no	무선	16	apr	1	342	2	other	no
48	blue-collar	married	중학력	no	741	yes	no	무선	16	apr	1	-1	0	unknown	no
27	blue-collar	married	중학력	no	2171	yes	no	무선	16	apr	1	323	1	other	no
38	technician	divorced	중학력	no	0	yes	no	무선	16	apr	1	-1	0	unknown	no
31	blue-collar	single	중학력	no	770	yes	no	무선	16	apr	1	-1	0	unknown	no
28	admin.	married	중학력	no	1428	yes	no	무선	16	apr	1	-1	0	unknown	no
30	admin.	married	고학력	no	26	yes	no	무선	16	apr	1	323	1	failure	no
29	management	single	고학력	no	268	no	no	무선	16	apr	1	-1	0	unknown	yes
37	management	married	고학력	no	26	no	no	무선	16	apr	4	-1	0	unknown	no
42	admin.	married	중학력	no	8238	yes	yes	무선	16	apr	2	149	5	other	no
31	blue-collar	single	중학력	no	855	yes	no	무선	16	apr	1	317	2	failure	no
35	management	married	고학력	no	0	yes	no	무선	16	apr	1	-1	0	unknown	no
50	entrepreneur	married	중학력	no	854	no	no	무선	16	apr	1	-1	0	unknown	no
40	technician	married	저학력	no	644	yes	no	무선	16	apr	2	336	1	failure	no
38	blue-collar	divorced	중학력	no	614	yes	no	무선	16	apr	2	331	1	failure	no
30	admin.	single	중학력	no	818	yes	yes	무선	16	apr	1	346	1	failure	no
27	technician	single	중학력	no	274	yes	no	무선	16	apr	2	-1	0	unknown	no
42	technician	divorced	중학력	no	214	no	no	무선	16	apr	1	-1	0	unknown	yes
54	blue-collar	married	저학력	no	3170	yes	no	유선	16	apr	2	324	4	failure	no
30	technician	single	고학력	no	198	yes	no	무선	16	apr	1	-1	0	unknown	no
48	management	single	고학력	no	430	yes	no	무선	16	apr	1	-1	0	unknown	no
51	admin.	divorced	중학력	no	212	yes	yes	무선	16	apr	1	-1	0	unknown	no
20	student	single	중학력	no	1681	no	no	유선	16	apr	1	-1	0	unknown	no
43	management	married	고학력	no	240	yes	no	무선	16	apr	1	-1	0	unknown	yes
38	technician	single	중학력	no	9610	yes	no	무선	16	apr	2	-1	0	unknown	no
50	blue-collar	married	저학력	no	180	yes	no	무선	16	apr	2	-1	0	unknown	no
56	admin.	married	중학력	no	51	yes	yes	무선	16	apr	1	-1	0	unknown	no
31	admin.	married	중학력	no	297	yes	no	무선	16	apr	2	-1	0	unknown	no
49	blue-collar	married	저학력	no	1019	yes	no	무선	16	apr	5	-1	0	unknown	no
36	technician	single	중학력	no	2511	yes	no	무선	16	apr	5	-1	0	unknown	yes
32	self-employed	single	고학력	no	519	yes	no	무선	16	apr	2	149	1	failure	no
43	blue-collar	married	저학력	no	2519	yes	no	무선	16	apr	2	146	9	other	no
29	admin.	married	중학력	no	300	yes	no	무선	16	apr	3	-1	0	unknown	no
38	admin.	married	중학력	no	281	yes	no	무선	16	apr	2	335	2	failure	no
35	technician	married	중학력	no	783	yes	no	무선	16	apr	4	-1	0	unknown	no
36	blue-collar	single	저학력	no	736	yes	no	무선	16	apr	2	304	2	failure	no
37	technician	married	중학력	no	0	yes	no	무선	16	apr	4	149	1	other	no
47	management	married	중학력	no	5012	yes	no	무선	16	apr	2	-1	0	unknown	no
36	technician	single	고학력	no	470	yes	no	무선	16	apr	3	265	13	success	no
43	admin.	married	중학력	no	1138	no	no	무선	16	apr	2	-1	0	unknown	no
48	blue-collar	married	중학력	no	113	yes	no	무선	16	apr	2	318	5	other	no
41	admin.	single	중학력	no	669	yes	no	무선	16	apr	2	-1	0	unknown	no
36	blue-collar	married	중학력	no	1790	yes	no	무선	16	apr	2	-1	0	unknown	no
42	blue-collar	married	unknown	no	1154	yes	no	무선	16	apr	2	336	3	other	no
37	blue-collar	married	중학력	no	2848	yes	no	무선	16	apr	2	147	3	failure	no
31	management	single	고학력	no	319	yes	no	무선	16	apr	2	248	2	failure	no
44	management	divorced	고학력	no	2422	yes	no	무선	16	apr	2	269	2	failure	no
35	admin.	divorced	중학력	no	951	yes	no	무선	16	apr	2	-1	0	unknown	no
47	management	married	고학력	no	109	yes	no	무선	16	apr	2	268	1	failure	no
42	blue-collar	married	저학력	no	560	yes	yes	무선	16	apr	4	149	2	failure	no
36	technician	married	고학력	no	4596	yes	no	무선	16	apr	2	-1	0	unknown	yes
37	admin.	single	중학력	no	0	yes	no	무선	16	apr	2	-1	0	unknown	no
24	admin.	single	중학력	no	60	yes	no	무선	16	apr	2	-1	0	unknown	no
32	services	married	중학력	no	1273	yes	no	무선	16	apr	2	328	1	failure	yes
32	management	married	저학력	no	5	yes	no	무선	16	apr	2	-1	0	unknown	no
35	services	married	고학력	no	6	yes	yes	무선	16	apr	2	-1	0	unknown	no
44	services	divorced	중학력	no	35	yes	no	무선	16	apr	2	-1	0	unknown	no
35	management	married	고학력	no	1473	yes	yes	무선	16	apr	3	-1	0	unknown	no
38	self-employed	married	고학력	no	2084	yes	no	무선	16	apr	2	330	2	failure	no
42	services	married	중학력	no	1027	yes	no	유선	16	apr	2	150	4	failure	no
48	admin.	single	중학력	no	6627	yes	no	무선	16	apr	2	-1	0	unknown	no
33	blue-collar	single	중학력	no	1036	yes	yes	무선	16	apr	2	321	2	failure	no
36	admin.	single	고학력	no	918	yes	no	무선	16	apr	2	-1	0	unknown	no
49	blue-collar	married	중학력	no	2015	yes	no	무선	16	apr	2	-1	0	unknown	no
26	technician	single	고학력	no	1216	yes	no	무선	16	apr	2	-1	0	unknown	no
39	blue-collar	married	저학력	no	2366	yes	no	무선	16	apr	3	325	4	failure	no
32	management	single	중학력	no	301	yes	no	무선	16	apr	3	345	1	failure	no
38	technician	married	중학력	no	183	yes	no	무선	16	apr	3	339	2	failure	no
32	services	married	중학력	no	1167	yes	yes	유선	16	apr	3	147	1	failure	no
29	technician	single	고학력	no	828	yes	no	무선	16	apr	3	321	3	other	no
43	blue-collar	married	저학력	no	601	yes	no	무선	16	apr	2	-1	0	unknown	no
42	blue-collar	married	저학력	no	695	yes	no	무선	16	apr	2	-1	0	unknown	no
20	student	single	unknown	no	4137	yes	no	유선	16	apr	2	-1	0	unknown	no
33	technician	single	고학력	no	617	yes	no	무선	16	apr	2	259	4	other	no
38	management	married	고학력	no	516	yes	no	유선	16	apr	3	-1	0	unknown	no
36	technician	married	저학력	no	3350	yes	no	무선	16	apr	1	269	3	other	no
53	admin.	married	중학력	no	3703	yes	no	무선	16	apr	1	267	1	failure	no
32	blue-collar	married	저학력	no	5511	no	no	무선	16	apr	2	231	16	other	no
34	management	single	고학력	no	395	yes	no	무선	16	apr	2	-1	0	unknown	no
47	entrepreneur	divorced	중학력	no	392	yes	yes	무선	16	apr	3	148	1	failure	no
31	admin.	married	중학력	no	4457	yes	no	무선	16	apr	1	146	4	success	no
30	technician	single	중학력	no	411	yes	no	무선	16	apr	1	-1	0	unknown	no
54	technician	married	중학력	no	3994	no	yes	무선	16	apr	2	-1	0	unknown	yes
38	services	married	중학력	no	4582	yes	no	유선	16	apr	1	314	4	other	no
42	technician	divorced	중학력	no	611	yes	no	무선	16	apr	2	262	5	failure	no
32	entrepreneur	divorced	중학력	no	1121	yes	yes	무선	16	apr	3	-1	0	unknown	no
34	technician	married	고학력	no	1524	yes	no	무선	16	apr	1	-1	0	unknown	no
38	management	married	고학력	no	1617	yes	no	무선	16	apr	1	-1	0	unknown	no
36	blue-collar	married	중학력	no	866	yes	no	무선	16	apr	1	-1	0	unknown	no
39	services	divorced	중학력	no	2140	yes	no	무선	16	apr	1	-1	0	unknown	no
41	admin.	single	중학력	no	431	yes	no	무선	16	apr	1	-1	0	unknown	no
50	management	married	고학력	no	469	no	no	무선	16	apr	1	-1	0	unknown	yes
24	admin.	married	중학력	no	0	yes	no	무선	16	apr	1	-1	0	unknown	no
45	blue-collar	married	저학력	no	2958	yes	no	무선	16	apr	1	317	2	failure	no
33	technician	married	고학력	no	67	yes	no	무선	16	apr	2	-1	0	unknown	no
27	technician	single	중학력	no	639	yes	no	무선	16	apr	1	314	5	success	no
24	blue-collar	single	중학력	no	630	yes	no	무선	16	apr	1	-1	0	unknown	no
35	blue-collar	single	중학력	no	0	yes	no	무선	16	apr	1	-1	0	unknown	no
34	blue-collar	married	저학력	no	2720	yes	no	무선	16	apr	2	146	5	failure	no
39	management	single	고학력	no	0	yes	no	무선	16	apr	2	-1	0	unknown	no
32	technician	single	중학력	no	14	yes	yes	무선	16	apr	1	-1	0	unknown	no
34	self-employed	single	고학력	no	1943	yes	no	무선	16	apr	2	-1	0	unknown	no
41	blue-collar	married	중학력	no	433	yes	no	무선	16	apr	1	-1	0	unknown	no
42	admin.	married	중학력	no	12	yes	no	무선	16	apr	4	-1	0	unknown	no
54	services	divorced	unknown	no	0	yes	no	무선	16	apr	1	-1	0	unknown	no
66	retired	married	고학력	no	525	no	no	유선	16	apr	1	-1	0	unknown	no
35	admin.	married	중학력	no	160	yes	yes	무선	16	apr	1	-1	0	unknown	no
39	admin.	divorced	중학력	no	284	yes	yes	무선	16	apr	1	-1	0	unknown	no
77	retired	divorced	저학력	no	639	no	no	유선	16	apr	7	-1	0	unknown	no
42	admin.	single	중학력	no	734	yes	no	무선	16	apr	2	317	3	failure	no
43	blue-collar	married	unknown	no	245	yes	no	무선	16	apr	1	-1	0	unknown	no
33	admin.	divorced	중학력	no	818	yes	yes	무선	16	apr	3	-1	0	unknown	no
35	management	married	고학력	no	1906	yes	no	무선	16	apr	1	148	5	other	no
46	blue-collar	married	저학력	no	57	yes	no	무선	16	apr	1	-1	0	unknown	no
35	management	married	중학력	no	2415	yes	yes	무선	16	apr	3	-1	0	unknown	no
53	blue-collar	married	저학력	no	241	yes	no	무선	16	apr	1	325	2	failure	no
33	management	single	고학력	no	1423	yes	no	무선	16	apr	3	248	2	other	no
32	technician	single	고학력	no	932	yes	no	무선	16	apr	1	318	1	failure	yes
28	student	single	고학력	no	844	no	no	무선	16	apr	2	-1	0	unknown	yes
40	blue-collar	married	중학력	no	750	yes	yes	무선	16	apr	1	281	1	failure	no
44	management	married	고학력	no	38	yes	no	유선	16	apr	2	330	8	other	no
53	management	married	고학력	no	1319	yes	no	무선	16	apr	1	150	1	failure	no
48	management	married	중학력	no	117	yes	no	무선	16	apr	1	-1	0	unknown	no
35	blue-collar	married	중학력	no	126	yes	no	무선	16	apr	1	-1	0	unknown	no
39	blue-collar	married	중학력	no	180	yes	no	무선	16	apr	1	-1	0	unknown	no
39	entrepreneur	divorced	고학력	no	0	no	no	무선	16	apr	3	-1	0	unknown	no
40	services	divorced	저학력	no	471	yes	no	무선	16	apr	1	345	2	failure	yes
25	technician	single	중학력	no	1312	yes	no	무선	16	apr	1	-1	0	unknown	no
